,Date,daily_generacion,daily_consumo_combustible,daily_demanda,daily_aportes_energia,daily_volumen_util_energia,daily_disponibilidad_real,daily_precio_bolsa,daily_emision_CO2_eq
697,2015-08-29,188.51468279000002,411.83379,186.60553635,123.6998,11255.5273129,312.44136,146.14208333333335,30372.399999999998
698,2015-08-30,167.47132727999997,426.99675,165.93716949,106.5412,11236.3667878,307.55783999999994,151.00375,31191.62
699,2015-08-31,193.47390622,473.39513000000005,191.66810415,129.0388,11216.4518959,314.68127999999996,193.98291666666668,33568.770000000004
700,2015-09-01,193.92679762999998,490.3854800000001,193.18056754,114.3055,11182.144928799999,291.07824,240.85916666666665,34969.57
701,2015-09-02,195.4816966,537.1626900000001,195.36838267,145.0081,11186.252277399999,290.72832,247.32500000000002,38605.23999999999
702,2015-09-03,194.60481689000002,552.99655,194.9306719,110.3355,11149.099893100001,281.87352000000004,262.55875,38925.79000000001
703,2015-09-04,197.20525593000002,472.75898,197.43103258000002,96.2761,11083.5570501,284.40984,261.5520833333333,33104.299999999996
704,2015-09-05,188.33171871,510.5251499999999,188.20567159,108.3116,11045.317076399999,299.0736,260.3175,36811.86
705,2015-09-06,164.76206481,538.8611200000001,166.15156706,218.4942,11133.951154299999,298.458,257.3616666666666,38777.25999999999
706,2015-09-07,193.75751635999998,519.5037500000001,193.31954566,166.5973,11144.1519584,311.38559999999995,261.76375,37765.29
707,2015-09-08,198.88185216,532.10764,198.36461930000002,155.4471,11140.196692399999,304.04688,256.50124999999997,38774.43000000001
708,2015-09-09,197.30478476999997,515.76416,197.29587387,122.8996,11111.9776338,295.97303999999997,250.92666666666665,37737.40000000001
709,2015-09-10,195.27204851999997,482.2218,195.26774676,172.6069,11130.3709925,305.19096,220.94333333333336,35044.259999999995
710,2015-09-11,188.74161942,544.88156,188.49909958,183.007,11170.6085145,305.19096,234.63458333333332,39065.4
711,2015-09-12,180.95398059000001,513.93741,180.65776822,115.6751,11145.749403299998,300.63816,238.37625,36828.45999999999
712,2015-09-13,165.15996634,474.8865500000001,165.20916673,95.1119,11120.0091653,299.12327999999997,214.9825,34435.66
713,2015-09-14,194.98729526999998,541.93425,194.5492145,87.564,11063.0855682,306.47016,271.0816666666667,39116.77999999999
714,2015-09-15,200.83160712,497.49372,198.2719381,97.0388,11003.554777399999,272.14032000000003,286.6233333333334,35323.41
715,2015-09-16,201.29153268000002,567.6897999999999,199.06898901,82.3301,10936.5533714,275.81136,300.7754166666667,39699.84000000001
716,2015-09-17,197.71705905000002,581.2789300000001,195.14212149000002,98.3182,10885.560710299998,274.25856,312.6675,42715.74
717,2015-09-18,196.80124517,535.29215,193.06565080000001,103.4273,10838.199583799998,279.13367999999997,299.7766666666667,39656.41
718,2015-09-19,186.49218426999997,509.34550999999993,182.36992784999998,126.4212,10817.6546056,279.71783999999997,318.6741666666667,37118.54
719,2015-09-20,167.36706812,527.91841,163.24851553,202.8415,10879.983537799999,271.61856,331.555,37920.78
720,2015-09-21,195.15632453999999,562.4419099999999,191.75631222,120.6861,10841.9517352,267.50736,426.91,39810.159999999996
721,2015-09-22,198.47927072,585.76687,197.42287557,89.4304,10787.9221081,269.11464,706.125,41640.970000000016
722,2015-09-23,197.18111976,742.8983899999998,197.17057044999999,82.3599,10750.6918217,287.50512,897.56,54531.840000000004
723,2015-09-24,196.54133462,674.9741,195.38774846,94.9107,10712.1277619,249.82727999999997,804.0095833333334,48309.909999999996
724,2015-09-25,197.93309932,719.6364,197.77954122,84.1726,10661.1576169,280.55328,870.6433333333333,51860.84
725,2015-09-26,186.30031109,705.3924400000002,186.35016877,66.6971,10618.2120158,278.43816000000004,930.37875,51322.91
726,2015-09-27,168.73741203,681.47725,169.0620883,62.4414,10578.8134409,276.96552,919.81,48861.14
727,2015-09-28,196.30089554000003,733.8752799999999,196.38394651,62.7571,10518.172623,273.19416,966.36125,52729.20000000001
728,2015-09-29,197.97558027,799.3262,197.88115588999997,70.9616,10467.700427700001,242.52816,966.89125,58126.31
729,2015-09-30,192.21128081,763.4054699999998,192.40815063999997,77.5655,10432.9551121,247.08648000000002,947.0525000000001,55554.670000000006
730,2015-10-01,188.35206085,666.6057099999998,188.37062945,69.5907,10379.465,223.96559999999997,1223.76,48394.92
731,2015-10-02,189.64884073000002,666.2457599999999,189.64795336,80.785,10338.833,217.608,1631.7716666666668,48630.56000000001
732,2015-10-03,182.07562154000001,654.2003900000001,182.66955739,117.4053,10339.2627,212.40792,1892.8324999999998,47700.58
733,2015-10-04,163.60843718,707.49837,164.45476088,82.203,10327.9582,218.23080000000002,1705.0754166666666,52274.47999999999
734,2015-10-05,193.92357869,794.3542600000002,193.98233351,83.3253,10291.5643,232.41888,1803.79875,59185.48999999999
735,2015-10-06,197.61644589,769.05411,197.73145902000002,67.0073,10287.9572,230.31912,1846.635,56955.8
736,2015-10-07,196.15844821000002,758.72505,196.19166552000002,77.681,10243.6685,226.44408,1847.6825000000001,56364.85
737,2015-10-08,196.21512219,751.28795,196.20843118000002,95.3235,10211.5631,219.82224,1942.6966666666667,56230.53
738,2015-10-09,196.06911488999998,755.5234399999999,196.16251924000002,97.9099,10185.0457,234.99288,1866.3866666666665,56473.729999999996
739,2015-10-10,183.47929563999998,764.1789699999998,183.53134172,72.2673,10147.05,229.60680000000002,966.8008333333333,56787.990000000005
740,2015-10-11,159.86830472999998,762.4459400000002,160.00056227000002,140.2598,10204.471,258.33096,608.3745833333334,56194.130000000005
741,2015-10-12,163.10842168000002,801.8984699999999,163.12824086,89.4419,10216.5942,252.10727999999997,1022.16375,59616.819999999985
742,2015-10-13,190.20307981,827.4342499999999,190.2392064,126.5186,10238.6076,251.53368,1183.5866666666668,62055.139999999985
743,2015-10-14,188.16436812,839.3947100000001,188.23478267,127.6614,10269.1189,257.14536,1233.9366666666667,63107.299999999996
744,2015-10-15,189.38679278000004,851.6642399999998,189.41000255,183.8409,10327.5813,256.88472,1013.125,64154.149999999994
745,2015-10-16,191.25306305,839.3452399999999,191.30945029,162.0564,10378.8982,285.90527999999995,1004.3725,63476.92
746,2015-10-17,183.78770089,758.8634400000001,183.78116883,111.6552,10381.4588,272.93232,885.4570833333333,57036.0
747,2015-10-18,165.82670948,648.3160300000001,165.95270259,110.3333,10390.4204,269.67288,553.7933333333334,48394.04999999999
748,2015-10-19,190.95617568,709.4496500000001,191.64841672,88.6436,10354.4046,279.72288000000003,613.8179166666667,52840.40000000001
749,2015-10-20,195.00478176,732.61024,195.41198927000002,77.174,10311.9123,263.62152000000003,711.7283333333334,54007.91999999999
750,2015-10-21,194.34944826999998,763.8617100000002,194.98189842,80.4104,10274.0216,274.80888,781.1454166666666,56614.51000000001
751,2015-10-22,196.54971901,786.0578200000001,197.24375355,74.9954,10233.1834,274.93776,793.8825,59029.26000000001
752,2015-10-23,195.60054121,768.49592,195.56477639,73.8585,10177.7405,256.91927999999996,800.2824999999999,57837.37000000001
753,2015-10-24,179.52058955,792.9338700000001,179.48874148,103.2302,10175.3899,270.94703999999996,794.9525,58944.68999999999
754,2015-10-25,155.99130428000004,782.9604600000001,155.97131985,111.3253,10209.3563,266.24112,794.2125,58107.87
755,2015-10-26,183.4614031,715.9150599999999,183.53331828999998,111.0951,10210.5004,264.21864,788.6483333333332,53080.969999999994
756,2015-10-27,188.86402893000002,760.3220600000001,189.45689047,90.3163,10189.7214,265.86408,790.4029166666666,56061.75
757,2015-10-28,192.51212410000002,765.8196,192.45987456999998,88.0384,10165.6655,259.89527999999996,800.8958333333334,56510.61000000001
758,2015-10-29,193.18069801,766.48894,193.23711214,94.7787,10145.7289,255.63119999999998,800.7808333333332,56473.87
759,2015-10-30,192.44420828999998,736.3319299999999,192.39888236000002,95.1367,10128.0757,257.38272,801.3995833333333,53499.92999999999
760,2015-10-31,181.04517707999997,705.65345,180.32306012,79.0927,10101.2809,249.66408,800.8341666666666,50832.83
761,2015-11-01,159.66192465999998,734.0205200000001,159.11243399,117.9612,10737.197,239.54544,810.7199999999999,53636.94
762,2015-11-02,158.83040241,662.6196299999999,158.95862297,135.3067,10793.7503,249.38976,810.0099999999999,48235.09
763,2015-11-03,184.46072419,697.1917,184.0514972,94.0305,10783.6815,266.27616,796.20375,50728.89
764,2015-11-04,186.93175831,704.3487199999998,187.32945855,118.1702,10793.0777,260.50824,810.0083333333332,51190.57
765,2015-11-05,185.97630031,674.09777,186.09444741,169.316,10849.1597,258.83496,806.0579166666666,49043.29
766,2015-11-06,189.39909429,672.3749600000001,189.40432119,178.009,10918.6035,254.80248,792.2091666666665,48435.920000000006
767,2015-11-07,179.88206412,706.23693,179.88134656,201.5562,11035.564,270.47712,734.62875,51293.59000000001
768,2015-11-08,161.30222991999997,691.83779,161.40478344,174.6905,11139.4366,269.50703999999996,557.1204166666668,50022.15000000001
769,2015-11-09,185.64058964999998,726.92939,185.68960819999998,130.7121,11179.9977,270.68208000000004,695.0575,53304.75
770,2015-11-10,188.74160593000002,709.25292,188.70479304,187.0762,11265.0434,268.77768,682.6979166666666,51598.719999999994
771,2015-11-11,189.13734047,744.3612599999999,189.12907886000002,119.4841,11282.6347,280.04856,712.895,54999.810000000005
772,2015-11-12,191.75018759,732.32401,191.89798345,98.6275,11273.4782,281.03280000000007,700.5558333333333,53983.32000000001
773,2015-11-13,191.13365103,734.5812400000001,191.36530932,83.8508,11259.2805,279.27191999999997,668.2641666666667,54623.05
774,2015-11-14,181.04540634,725.3300700000001,181.06944779,91.6935,11251.9737,274.66080000000005,740.4504166666666,54429.32
775,2015-11-15,161.24932201,606.1125200000001,161.69897278,133.5413,11287.5056,246.846,822.44125,47035.079999999994
776,2015-11-16,163.04047126,637.7509900000001,163.21357633000002,104.6095,11298.8412,266.30088,822.88,49430.290000000015
777,2015-11-17,183.73882733000002,639.4565000000001,183.67862573,145.7713,11331.8581,277.69919999999996,822.2766666666666,48926.13
778,2015-11-18,184.66746906,661.4824499999999,184.63967649,136.9246,11353.6445,277.01352,822.3395833333334,49479.93
779,2015-11-19,187.00946725,670.6907800000001,187.07618598,123.8915,11363.2273,277.47384,822.44,50134.67
780,2015-11-20,189.18667214999996,656.0396100000002,189.44061752000002,139.5444,11388.3091,287.19096,796.8554166666668,48789.78999999999
781,2015-11-21,179.8652135,695.1492,179.86790897999998,136.5068,11421.5596,288.46583999999996,821.4883333333333,51873.16
782,2015-11-22,162.65955859000002,622.15955,163.71429233,131.8891,11459.1318,273.38472,604.8525,45411.759999999995
783,2015-11-23,187.88912915,676.1417399999999,187.8763345,136.6253,11487.9714,285.41352,745.1720833333334,49564.84
784,2015-11-24,190.95222004000001,744.4230999999999,190.53970798,115.9237,11500.2227,283.47216000000003,724.645,55173.01000000001
785,2015-11-25,193.07572058999997,758.11743,192.74258095,129.0668,11520.6376,288.52727999999996,818.7554166666665,56356.080000000016
786,2015-11-26,194.50097540000002,743.9285699999999,194.30680400999998,102.8657,11511.4362,284.41032,817.9100000000002,55501.52000000001
787,2015-11-27,193.53614744,737.9572600000001,193.35571893,110.5919,11516.3103,288.39552000000003,816.9783333333334,54819.01
788,2015-11-28,180.09622207,756.1864599999999,179.99584562,100.2625,11520.0312,285.75072000000006,810.6237500000001,56134.31999999999
789,2015-11-29,163.16107194,695.00475,164.44908213999997,92.1861,11529.4052,283.02984,809.07875,51283.310000000005
790,2015-11-30,190.18999868,676.0849900000002,190.50375677000002,100.6348,11516.8923,279.0696,814.1437500000001,49864.00000000001
791,2015-12-01,193.18547184,752.16715,193.40960106,101.3007,11502.4795,284.83704,815.1725,55460.64
792,2015-12-02,195.38960037,781.75761,195.40648059999998,85.2512,11466.2921,285.40632,816.87125,58186.36000000001
793,2015-12-03,194.23438021,792.5081799999999,195.77406809000001,103.7177,11459.6299,295.77432,809.0854166666667,58901.479999999996
794,2015-12-04,193.23622591,809.6214500000001,194.09126988,150.9947,11515.4748,303.37127999999996,811.3358333333332,60015.66
795,2015-12-05,184.86392272,818.8099600000002,185.21978679,113.007,11524.1346,299.11584,800.1116666666667,60906.280000000006
796,2015-12-06,168.67067274000001,858.10316,168.93823696,103.4693,11553.5117,299.46288,737.9566666666666,64001.090000000004
797,2015-12-07,187.7459068,852.27092,187.68319306,79.8306,11536.165,307.85424,719.585,63085.59999999999
798,2015-12-08,170.96672436,756.4973200000001,170.78334312,77.4637,11523.0143,306.546,671.0066666666667,55626.75
799,2015-12-09,195.69756223999997,811.0110400000001,195.72847417,74.9518,11491.9883,309.27216000000004,664.4458333333333,59416.7
800,2015-12-10,196.34332468,801.3829900000001,196.25203782,81.3656,11466.8217,308.72832,641.4820833333333,58541.479999999996
801,2015-12-11,198.03965111000002,778.4629399999998,197.92909995,68.6197,11415.5972,308.40432,655.8379166666667,56918.52999999999
802,2015-12-12,185.73752892,766.41434,185.82622203,64.3598,11372.7456,304.06703999999996,613.255,56760.49999999999
803,2015-12-13,169.9282263,698.9026600000001,170.15647751,59.7059,11338.9222,296.16264,563.4591666666666,52290.56000000001
804,2015-12-14,191.87171168999998,768.3572999999999,191.9258755,66.7152,11296.3664,312.52224,629.8929166666666,56823.82
805,2015-12-15,193.3370068,797.3845500000002,192.38772096,79.2959,11258.285,307.64327999999995,547.6341666666666,58584.26000000001
806,2015-12-16,194.88992910000002,745.11425,194.26061163999998,72.9149,11210.6804,304.34352,575.4516666666667,55076.95
807,2015-12-17,194.60744466,735.39291,193.57095293,90.5402,11185.5222,302.70840000000004,535.4966666666668,53911.15
808,2015-12-18,193.93032909000001,615.7533500000002,193.89455408,85.1025,11137.2405,282.15432,588.0566666666666,48049.21000000001
809,2015-12-19,182.75387773000003,598.0919200000001,182.82599021000001,92.8257,11100.4299,282.09792,637.3962499999999,45999.57000000001
810,2015-12-20,169.18796898000002,591.30126,169.16699788999998,72.8764,11072.488,283.70519999999993,618.0295833333333,45275.37000000001
811,2015-12-21,189.85474932,612.668,190.25685195,65.812,11008.6003,283.49568,712.6725,46671.549999999996
812,2015-12-22,191.91704631,684.35271,191.89737169999998,59.5304,10944.8031,285.58464000000004,702.1120833333333,52625.19000000001
813,2015-12-23,190.83747161000002,651.40198,190.81636322,56.954,10874.3595,286.37064000000004,717.6783333333333,49607.73999999998
814,2015-12-24,174.92176883999997,805.3436600000001,174.87393993,56.4273,10839.21,298.5936,693.25,59093.51
815,2015-12-25,150.25220363,788.43234,150.2321584,58.4028,10832.4627,307.30319999999995,474.25541666666663,57852.700000000004
816,2015-12-26,168.08988039999997,836.9781999999998,168.10167097,53.9111,10804.3524,308.16408,509.04958333333326,61861.24
817,2015-12-27,162.67797879,799.5929400000001,162.76338557,46.6853,10770.5138,306.71256,535.5233333333334,58722.06999999999
818,2015-12-28,182.14305120999998,718.5843500000001,182.1244937,50.0685,10703.8797,307.02504,452.62375,53100.18999999999
819,2015-12-29,184.46843983,726.8010199999999,184.49158583000002,49.9637,10646.3145,307.97208,404.7991666666667,52665.83
820,2015-12-30,185.56474893,751.5964500000001,183.96857414,52.4885,10590.7452,307.42296000000005,472.9591666666667,54665.15000000001
821,2015-12-31,168.53062715000002,741.9208899999999,168.04641083,60.0807,10562.9916,311.23704,409.5466666666666,53319.35
822,2016-01-01,143.12919012999998,724.5858999999999,143.21031922999998,63.4962,10555.4068,305.77488,407.5625,51867.009999999995
823,2016-01-02,154.44024657999998,739.5315700000001,154.42313288999998,55.7761,10537.3722,310.48896,407.62833333333333,52893.22000000001
824,2016-01-03,152.87875364,775.2424500000001,152.85169804,61.7448,10528.4112,308.31768,499.3283333333334,55254.3
825,2016-01-04,175.58033663,800.75054,175.53912878,70.1375,10507.6588,309.22944,535.1416666666668,57708.270000000004
826,2016-01-05,181.81162285,814.5627599999999,181.76309431,64.1214,10474.6796,305.92056,573.1283333333332,59151.45
827,2016-01-06,183.45908738999998,819.0604100000002,183.41637731999998,66.5163,10443.0251,306.126,633.4533333333334,60305.600000000006
828,2016-01-07,184.21190203999998,893.67014,184.17461783000002,66.2911,10412.6082,312.04152,629.5366666666667,66090.4
829,2016-01-08,186.45469988,797.2205200000001,186.39908491,56.9168,10358.7673,309.38088,587.2520833333333,59135.33999999999
830,2016-01-09,177.59808983000002,743.62724,177.59299871000002,58.5317,10315.2389,305.23752,496.7429166666666,55298.78999999999
831,2016-01-10,158.65714129,698.6809700000001,158.64452566,55.7021,10281.7395,310.06104,533.0225,51594.06
832,2016-01-11,161.33217582,746.1853199999998,160.87674272,55.0213,10246.2196,308.42280000000005,540.92,54591.350000000006
833,2016-01-12,184.27927013,753.41285,184.3016606,51.6989,10189.8337,304.21656,659.9525,55498.97
834,2016-01-13,188.38911003,732.6671900000002,188.41411566,57.4728,10131.1109,299.88312,685.1550000000001,54099.389999999985
835,2016-01-14,190.34775750999998,846.95053,190.00169019999998,47.9982,10072.2808,299.43359999999996,770.7666666666668,61795.88
836,2016-01-15,191.83937633000002,786.7201200000002,191.61672731000002,49.1971,10011.8503,298.67303999999996,693.8058333333333,57184.43999999999
837,2016-01-16,180.49252136,791.3922200000001,180.40949188,48.1215,9961.4002,311.1072,621.6329166666666,57964.639999999985
838,2016-01-17,163.62485185,822.8990200000001,163.65665923,45.3339,9928.0002,315.42072,536.5054166666667,60897.919999999984
839,2016-01-18,188.67381786,824.0233400000001,188.48932513999998,41.2166,9868.8287,311.87736,680.0233333333333,61697.86000000001
840,2016-01-19,192.46117213,783.28635,191.53500638999998,42.1121,9805.5653,306.93072,569.77,59330.62000000001
841,2016-01-20,193.55296137,806.6794100000001,192.68549361,42.3356,9740.5196,305.89272000000005,542.3929166666667,60331.74999999999
842,2016-01-21,193.45034388,754.8131900000001,193.05312956999998,43.1896,9666.2737,302.82048,496.8116666666667,56229.1
843,2016-01-22,195.96100439000003,813.65478,195.95135319,47.0888,9601.2352,310.14119999999997,556.14875,60716.8
844,2016-01-23,185.75770212999998,767.31609,184.12973527,48.4135,9540.3213,304.52927999999997,581.7916666666666,57901.25
845,2016-01-24,165.10984641,790.06681,164.90379347,47.4653,9501.568,299.06016000000005,557.245,57876.29999999999
846,2016-01-25,189.09215614,776.07942,189.06579027,46.3105,9437.0581,307.95984,601.1658333333334,56747.39000000001
847,2016-01-26,192.09938565000002,789.6332900000001,192.06016917,45.0386,9372.8466,305.59944,519.5054166666666,58300.21
848,2016-01-27,194.40087483000002,780.6537900000001,194.37500828,44.9299,9299.1308,306.72192,457.81,57666.900000000016
849,2016-01-28,196.34481001,739.2670299999999,195.85865363,43.6885,9217.7079,311.62008000000003,461.0216666666667,54748.69
850,2016-01-29,196.7228995,769.65959,195.93111655,47.2995,9151.4074,321.96047999999996,462.4533333333334,56903.450000000004
851,2016-01-30,186.06389022000002,758.3725999999998,183.9461458,42.9577,9087.5888,320.25336,448.6675,56060.2
852,2016-01-31,165.14224216,741.7698700000001,164.45707937,39.7731,9037.3194,318.94728,432.56625,54654.5
853,2016-02-01,193.56735316,768.59161,190.36074592,43.1956,8965.6534,317.65776,442.09791666666666,56850.48999999998
854,2016-02-02,197.71125303,760.21098,194.92115831,40.8683,8890.2798,309.906,447.42,56828.63
855,2016-02-03,201.88294808,785.8536100000001,195.97146561000002,43.8661,8807.5827,307.62552,447.11208333333326,58572.689999999995
856,2016-02-04,200.52899051999998,758.0012300000001,194.78650535,36.7807,8720.9487,305.32152,455.785,56237.099999999984
857,2016-02-05,191.8269804,777.0472699999999,191.80767987000002,47.0978,8650.6306,309.95016000000004,457.88499999999993,57800.70000000001
858,2016-02-06,182.00499219,772.38611,181.97502896,43.3203,8594.0041,309.85992,467.0095833333333,57196.200000000004
859,2016-02-07,164.61895504000003,795.79186,164.83900064,40.6473,8552.5588,307.88736,442.2958333333333,59081.79000000002
860,2016-02-08,189.04331528,806.7649900000001,189.03260619999998,55.0017,8501.037,310.48104,428.9724999999999,60230.29
861,2016-02-09,192.73080412000002,820.2552999999999,192.71447991999997,52.3669,8449.2761,311.78352,408.7366666666667,61687.220000000016
862,2016-02-10,192.32743731,807.5982900000001,192.54150817,50.756,8381.432,312.42384,420.67291666666665,59937.58
863,2016-02-11,193.61552921999998,810.1951199999999,193.59342823,57.1747,8325.7572,312.56784,446.6083333333333,60741.9
864,2016-02-12,193.95697926000003,797.36251,194.00414048,56.7163,8272.1411,303.23088,457.22,59705.729999999996
865,2016-02-13,183.04108351999997,795.2109399999999,183.14077835,48.2212,8214.9672,294.94248,498.1041666666667,59203.44000000002
866,2016-02-14,164.03845667000002,735.6299600000001,164.74662133,52.6756,8181.8659,300.88776,539.0875,55482.01
867,2016-02-15,191.99647520999997,793.6567299999999,192.09302486,47.8244,8116.438,303.67896,609.9795833333334,59801.80999999998
868,2016-02-16,196.28929728,777.3890299999999,196.54943357,43.7794,8044.8941,288.94104,694.9,57966.32
869,2016-02-17,196.52063497,869.7646399999999,197.06064256,79.6968,8019.5411,288.96168,854.2458333333334,64909.299999999996
870,2016-02-18,197.35870648000002,876.7287100000001,197.50948624,52.5271,7967.7917,288.85416000000004,863.9583333333334,64507.079999999994
871,2016-02-19,195.63793709,846.31999,195.57786512,45.6769,7905.1445,281.27688,866.3916666666668,62696.059999999976
872,2016-02-20,185.68114957,857.5717999999998,185.87393242,57.0651,7858.5377,281.62127999999996,868.25,63757.85
873,2016-02-21,163.97799118,862.1276799999998,164.54460424,99.1504,7889.0458,281.98056,868.2208333333334,63532.16
874,2016-02-22,189.70469866,815.9160099999998,189.66342573,65.5376,7843.0903,278.0736,780.6408333333334,60286.97
875,2016-02-23,194.73685724,774.5150699999999,195.04940964,67.7587,7796.5801,272.48856,758.0212500000001,56340.36999999999
876,2016-02-24,195.48323618999999,804.0965799999999,196.45575746,54.5523,7741.0715,275.14104,868.25,58266.28
877,2016-02-25,194.17101860999998,807.1478,194.41685747,68.1736,7699.7038,274.52880000000005,868.25,58511.99999999999
878,2016-02-26,191.8274885,821.6069300000001,193.64644547999998,60.1088,7654.1773,280.09848,868.25,59735.18
879,2016-02-27,180.01531573000003,825.2862299999999,183.5126266,61.4978,7621.9922,275.72352,868.7400000000001,61892.72
880,2016-02-28,162.67385168,786.9772800000002,166.4842766,48.1803,7587.3981,267.2868,868.2475,58805.19000000001
881,2016-02-29,189.24510264999998,792.5934599999999,192.05101893,45.4909,7522.5694,272.54591999999997,868.6550000000001,59263.54000000001
882,2016-03-01,190.47386137,819.0453699999999,193.41556853999998,45.4211,7456.2068,263.84256,867.6779166666665,60900.34
883,2016-03-02,187.19769956,817.8711599999999,191.79296922999998,46.4825,7394.6395,263.38056,853.5279166666666,60859.649999999994
884,2016-03-03,189.23826992000002,818.3641600000002,194.33545694999998,56.2718,7337.011,275.26680000000005,867.68,60367.570000000014
885,2016-03-04,188.4610378,817.2002299999999,193.75196183,59.9488,7286.6919,261.23016,848.1829166666666,60687.68
886,2016-03-05,178.6851948,796.3488299999999,185.10490518,54.5301,7238.8303,271.57152,867.6550000000001,58858.030000000006
887,2016-03-06,159.38688349,801.1698800000001,165.77308051,67.1434,7234.7271,273.92591999999996,867.68,59125.59
888,2016-03-07,185.4678891,862.4654400000001,190.55837091,55.494,7194.8756,279.76344,841.305,64414.68
889,2016-03-08,185.22226300999998,863.9060900000001,190.88280137,61.3986,7161.1218,271.97184,862.0329166666667,64503.18
890,2016-03-09,182.46847911,879.2734999999999,188.22171907,57.3123,7127.7171,279.52464000000003,774.1145833333334,65826.04
891,2016-03-10,182.52300773000002,895.0417199999998,188.02578375,52.9179,7090.2034,279.21216000000004,884.3650000000001,67275.98000000001
892,2016-03-11,181.26059851999997,878.9103899999999,187.11841525999998,59.6808,7059.1414,284.73264,884.3633333333333,65830.74
893,2016-03-12,171.80416789,884.16322,178.43873921,72.3887,7052.1069,282.51816,882.1508333333335,65796.58
894,2016-03-13,151.30831401,868.49854,159.38081788999997,60.7443,7050.4301,278.78952000000004,884.2175000000001,64302.24000000002
895,2016-03-14,179.00939226999998,866.2850199999999,183.99879844,65.5467,7020.827,284.50703999999996,883.8466666666667,64466.41999999999
896,2016-03-15,181.54229048000002,889.5798799999999,186.0248683,58.7029,6988.4042,282.81359999999995,883.4133333333333,66219.31999999999
897,2016-03-16,184.00652345999998,916.6806600000001,188.59425759,52.8251,6950.7622,283.41144,883.8341666666669,68610.88999999998
898,2016-03-17,183.14421951999998,886.5960799999999,187.50074986,95.579,6961.4787,280.14696000000004,882.3429166666668,66360.06000000001
899,2016-03-18,182.99258100999998,923.14152,187.56035328000002,87.2999,6955.9727,285.95208,874.2466666666668,69315.38
900,2016-03-19,173.70231286,880.1460399999999,179.67472472999998,77.5174,6948.1304,289.14383999999995,843.2091666666666,66022.06999999999
901,2016-03-20,153.58638163,893.9469999999999,161.65250706999998,92.6794,6980.415,283.26576,807.4633333333335,66790.26999999999
902,2016-03-21,161.09701225999999,873.0730599999997,164.56033625999999,77.8823,6986.1351,295.0356,764.2037500000001,64916.64000000001
903,2016-03-22,177.36455349000002,886.1086799999999,180.21992725,69.6518,6965.183,292.89552000000003,757.7404166666669,66825.12000000001
904,2016-03-23,175.56911087999998,872.1146699999996,178.00079101,67.6245,6941.8559,292.32408000000004,687.7441666666667,66617.79000000001
905,2016-03-24,152.64034262,754.1148,155.69055730000002,61.607,6920.5711,273.096,686.9249999999998,56363.52999999999
906,2016-03-25,144.39877536,770.2879599999998,146.90805306000001,50.2876,6894.8788,271.96968,764.2508333333334,57127.39000000001
907,2016-03-26,155.7024812,782.9905399999999,160.35172786,47.2108,6859.5211,283.70448,819.1883333333334,57291.299999999996
908,2016-03-27,151.93520474,821.5804,156.52311421000002,59.2243,6846.4662,292.88136,792.4758333333333,60226.89
909,2016-03-28,180.20355484,851.31092,183.218444,52.8091,6803.2008,290.79624,822.7216666666667,62651.82999999997
910,2016-03-29,185.16013378,926.7989200000001,188.18627934,51.6521,6765.3371,295.01544,798.8016666666666,68623.73000000001
911,2016-03-30,183.45124636000003,953.6269699999998,186.37295972,68.0654,6742.6078,291.18696,796.8533333333334,71519.16
912,2016-03-31,181.99583485999997,924.25804,185.21482673,75.2027,6732.8089,290.18952,796.3862500000001,69059.2
913,2016-04-01,179.48833438999998,883.1703200000002,183.30344445,79.2046,6715.6694,290.11872000000005,804.1266666666667,65310.14000000001
914,2016-04-02,166.39249584,883.9531199999998,171.97710037000002,120.1718,6760.9597,289.932,740.1662499999999,65604.96
915,2016-04-03,147.85435431,790.9974900000001,154.46704802000002,135.8587,6837.7846,288.63048,595.9241666666667,58544.52
916,2016-04-04,176.44038529000002,819.2597300000001,180.14849304,204.1283,6898.5976,296.14919999999995,682.50875,60343.210000000014
917,2016-04-05,181.90599555,837.2107100000001,184.09722753,129.6965,6937.5891,298.86119999999994,623.3216666666667,61014.53000000002
918,2016-04-06,183.54515442000002,799.6389900000003,184.7962769,103.4789,6933.3797,298.76183999999995,590.9304166666666,58044.01000000001
919,2016-04-07,184.06120807,801.7936100000001,186.68688481,83.44,6915.1292,299.81544,563.035,59368.26
920,2016-04-08,184.36537348,800.68885,188.48595509,103.9655,6910.4343,302.17440000000005,486.28875,59463.71000000001
921,2016-04-09,171.24845176,802.7472,175.63586575,156.1042,6981.7504,303.50903999999997,417.695,59658.23
922,2016-04-10,152.68864258000002,661.6455000000001,159.22350935,143.0408,7038.4131,300.08544,368.41625,48730.33999999999
923,2016-04-11,182.20867106999998,748.0300200000001,184.12373859000002,122.8598,7047.9448,302.79624,350.4104166666666,54715.69999999998
924,2016-04-12,180.1624295,673.7595799999999,182.51016742,189.9416,7120.6557,301.26504,329.7404166666667,49318.38
925,2016-04-13,178.750001,555.6089000000001,181.19713871000002,166.204,7152.0542,301.452,295.4083333333333,41183.59
926,2016-04-14,184.39174264,520.8355799999999,184.38588028,124.0231,7130.6439,300.74712,227.82333333333335,37921.299999999996
927,2016-04-15,187.87262352999997,488.16185,187.88761785,96.6328,7076.1258,306.64368,196.74166666666667,36152.46
